chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,full_name
,,173904,0,0,-3,3,0,2,0.2,2.0,2,Davinson,2.0,435,False,,,42,173904.jpg,1.6,Sánchez,0.5,False,,a,18,6,28,78030,0,119576,0,0.5,6.7,Sánchez,848,0,0,2,17,0,0,0,1,0,0,1,166,213.8,40.0,56.0,31.0,8,0.65,0.20,0.85,12.76,301,118,382,132,340,116,363,128,,,,,,,0.07,0.0,0.02,0.09,1.35,1.8,600,161,112,30,389,138,263,94,0.85,0.21,Davinson Sánchez
0.0,0.0,184349,0,0,-1,1,0,2,0.0,0.0,0,Ryan,0.0,436,False,Hamstring injury - Expected back 01 Jul,2023-02-13T10:00:09.080334Z,44,184349.jpg,2.1,Sessegnon,0.5,False,,i,18,6,35,264255,0,315292,0,0.0,8.0,R.Sessegnon,805,2,1,1,15,0,0,0,4,0,0,0,121,148.6,103.0,290.0,54.3,9,1.64,1.10,2.74,10.48,348,141,291,88,129,11,271,91,,,,,,,0.18,0.0,0.12,0.3,1.17,1.68,497,105,500,204,290,105,265,95,1.01,0.11,Ryan Sessegnon
0.0,0.0,194252,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,437,False,Transferred to Ajax,2022-07-08T11:00:04.174761Z,55,194252.jpg,0.0,Bergwijn,0.0,False,,u,18,6,0,0,0,215,0,0.0,0.0,Bergwijn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,775,337,775,337,775,337,775,337,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,109,58,743,328,775,337,758,323,0.0,0.0,Steven Bergwijn
0.0,0.0,199249,0,0,-3,3,0,2,0.0,0.0,0,Sergio,0.0,438,False,Season-long loan to Atletico Madrid,2022-08-31T07:21:07.922198Z,42,199249.jpg,0.0,Reguilón,0.3,False,,u,18,6,0,17585,0,208343,0,0.0,0.0,Reguilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,641,243,631,242,599,236,646,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,603,163,443,171,654,244,329,121,0.0,0.0,Sergio Reguilón
100.0,100.0,199584,0,0,-2,2,0,2,0.0,0.0,0,Japhet,0.0,439,False,,2023-05-13T17:30:10.099421Z,38,199584.jpg,1.0,Tanganga,2.5,False,,a,18,6,4,292992,0,420254,0,0.0,1.1,Tanganga,145,0,0,0,5,0,0,0,0,0,0,0,32,27.6,6.2,0.0,3.3,2,0.00,0.01,0.01,3.69,468,165,458,163,486,176,487,169,,,,,,,0.0,0.0,0.01,0.01,2.29,3.1,769,256,311,88,468,161,120,43,1.24,0.0,Japhet Tanganga
0.0,0.0,202993,0,0,-2,2,2,3,0.0,0.0,0,Rodrigo,0.0,440,False,Knee injury - Expected back 13 Aug,2023-02-11T19:00:09.422201Z,53,202993.jpg,3.9,Bentancur,0.3,False,,i,18,6,71,106067,0,130566,0,0.0,13.4,Bentancur,1501,5,2,6,24,0,0,0,8,0,0,7,342,489.6,180.2,236.0,90.7,17,2.26,0.68,2.94,19.71,122,53,198,124,160,96,159,92,,,,,,,0.14,0.0,0.04,0.18,1.18,1.44,147,79,727,321,65,29,345,119,1.02,0.36,Rodrigo Bentancur
100.0,100.0,209042,0,0,-2,2,0,3,2.0,2.0,2,Oliver,2.0,441,False,,2022-12-22T16:00:08.503331Z,43,209042.jpg,1.9,Skipp,0.1,False,,a,18,6,43,27825,0,28723,0,0.5,10.0,Skipp,1489,1,0,4,28,0,0,0,7,0,0,1,199,222.4,157.5,52.0,43.4,18,0.29,0.41,0.70,22.65,293,121,220,134,356,175,313,141,,,,,,,0.02,0.0,0.02,0.04,1.37,1.69,564,305,117,53,336,134,403,144,1.09,0.24,Oliver Skipp
0.0,0.0,214225,0,0,0,0,0,2,0.0,0.0,0,Joe,0.0,442,False,Joined Rennes on loan - Expected back 01 Jul,2022-08-02T11:00:06.051540Z,40,214225.jpg,0.0,Rodon,0.0,False,,u,18,6,0,0,0,7913,0,0.0,0.0,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,590,209,576,207,539,198,594,208,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,192,363,115,603,210,576,211,0.0,0.0,Joe Rodon
0.0,0.0,221632,0,0,-1,1,1,2,0.0,0.0,0,Cristian,0.0,443,False,Knock - Expected back 01 Jul,2023-05-20T15:30:10.723852Z,49,221632.jpg,2.4,Romero,1.4,False,,i,18,6,66,260094,0,403263,0,0.0,13.5,Romero,2363,0,2,8,41,0,0,0,9,1,0,3,447,546.2,136.2,91.0,77.3,26,1.50,1.02,2.52,34.11,100,32,244,62,289,87,192,51,,,,,,,0.06,0.0,0.04,0.1,1.3,1.56,246,33,683,239,247,92,162,55,0.99,0.3,Cristian Romero
100.0,100.0,227127,0,0,-3,3,0,3,0.5,2.0,2,Yves,2.0,444,False,,2023-02-09T22:30:08.857394Z,47,227127.jpg,1.2,Bissouma,0.2,False,,a,18,6,27,31819,0,75532,0,0.4,5.7,Bissouma,998,0,0,1,20,0,0,0,6,0,0,0,176,129.8,137.0,24.0,29.0,10,0.17,0.37,0.54,13.91,363,149,242,146,411,199,375,169,,,,,,,0.02,0.0,0.03,0.05,1.25,1.8,320,193,139,64,462,204,354,123,0.9,0.09,Yves Bissouma
100.0,100.0,241157,0,0,-2,2,2,2,2.0,2.0,2,Emerson,2.0,445,False,,2023-03-27T14:30:09.344495Z,48,241157.jpg,3.3,Leite de Souza Junior,1.8,False,,a,18,6,86,996965,0,1039357,0,0.4,17.9,Emerson Royal,1729,2,2,7,27,0,0,0,2,1,0,9,402,403.6,181.6,234.0,82.1,20,1.61,0.97,2.58,22.24,173,67,196,47,162,22,179,43,,,,,,,0.08,0.0,0.05,0.13,1.16,1.41,288,43,142,45,121,29,144,51,1.04,0.36,Emerson Leite de Souza Junior
100.0,100.0,445044,0,0,-2,2,1,3,2.2,3.0,3,Dejan,3.0,446,False,,2023-01-01T14:00:06.807951Z,78,445044.jpg,3.2,Kulusevski,3.6,False,,a,18,6,96,2101231,0,2621193,0,0.4,12.3,Kulusevski,2062,2,7,8,40,0,0,0,2,0,0,5,310,410.8,639.4,514.0,156.0,23,2.68,4.76,7.44,30.15,167,68,40,33,60,37,64,45,3.0,,,,,,0.12,0.0,0.21,0.33,1.32,1.75,24,11,99,47,139,56,92,29,1.0,0.35,Dejan Kulusevski
0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,447,False,Joined Portsmouth on loan - Expected back 01 Jul,2022-07-28T16:30:04.667999Z,45,490145.jpg,0.0,Scarlett,0.0,False,,u,18,6,0,0,0,7427,0,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,714,81,713,81,698,81,718,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,423,80,589,59,724,82,585,77,0.0,0.0,Dane Scarlett
100.0,100.0,45034,0,0,-2,2,2,2,1.5,0.0,0,Ivan,0.0,448,False,,2023-03-30T15:00:09.557345Z,53,45034.jpg,2.8,Perišić,14.7,False,,a,18,6,94,3770314,0,4576522,0,0.0,17.7,Perišić,2099,1,8,6,44,0,0,0,6,0,0,6,430,517.8,732.8,394.0,164.2,23,2.48,5.23,7.71,33.91,110,36,28,5,95,4,54,4,2.0,,5.0,,,,0.11,0.0,0.22,0.33,1.45,1.89,132,14,719,249,188,65,25,8,0.99,0.26,Ivan Perišić
0.0,0.0,448791,0,0,-1,1,0,3,0.0,0.0,0,Harvey,0.0,449,False,Season-long loan to Derby County,2023-01-31T23:18:28.916203Z,44,448791.jpg,1.0,White,0.3,False,,u,18,6,1,54478,0,70753,0,0.0,0.2,White,4,0,0,0,0,0,0,0,0,0,0,0,4,2.0,7.3,0.0,0.9,0,0.00,0.04,0.04,0.00,522,237,456,220,638,255,516,233,,,,,,,0.0,0.0,0.9,0.9,0.0,0.0,524,291,516,187,495,221,315,108,0.0,0.0,Harvey White
100.0,100.0,482442,0,0,-3,3,0,3,0.2,4.0,4,Pape Matar,4.0,450,False,,2023-02-01T09:30:08.676911Z,42,482442.jpg,1.3,Sarr,0.5,False,,a,18,6,14,93231,0,113765,0,1.0,3.3,Sarr,211,0,1,0,11,0,0,0,1,0,0,0,60,55.4,26.8,4.0,8.6,2,0.06,0.03,0.09,5.80,436,189,406,206,460,223,457,209,,,,,,,0.03,0.0,0.01,0.04,2.47,4.69,625,331,60,28,446,196,271,89,0.85,0.0,Pape Matar Sarr
,,214572,0,0,-1,1,0,1,0.0,0.0,0,Brandon,0.0,451,False,,,39,214572.jpg,0.0,Austin,0.3,False,,a,18,6,0,17504,0,26561,0,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,561,49,545,30,505,20,565,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,743,70,330,35,573,49,339,45,0.0,0.0,Brandon Austin
0.0,0.0,496179,0,0,-2,2,0,3,0.0,0.0,0,Alfie,0.0,452,False,International Duty - Expected back 12 Jun,2023-05-24T21:30:09.581901Z,43,496179.jpg,0.0,Devine,0.1,False,,i,18,6,0,8804,0,13584,0,0.0,0.0,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,648,253,642,258,615,243,653,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,582,313,481,172,660,263,460,169,0.0,0.0,Alfie Devine
0.0,0.0,447235,0,0,0,0,0,4,0.0,0.0,0,Troy,0.0,453,False,Joined Preston North End on loan - Expected back 01 Jul,2022-07-25T23:00:04.503977Z,45,447235.jpg,0.0,Parrott,0.0,False,,u,18,6,0,0,0,10720,0,0.0,0.0,Parrott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,693,74,692,74,673,73,697,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,393,71,564,50,703,75,521,70,0.0,0.0,Troy Parrott
100.0,100.0,212319,0,0,-1,1,0,4,2.2,1.0,1,Richarlison,1.0,454,False,,2023-03-18T19:00:08.999407Z,84,212319.jpg,2.0,de Andrade,0.8,False,,a,18,6,54,222353,0,254806,0,0.1,6.4,Richarlison,995,1,5,3,18,0,0,0,3,0,0,2,165,209.8,221.5,435.0,86.3,12,3.43,1.46,4.89,14.99,304,34,169,23,81,27,166,28,,,,,,,0.31,0.0,0.13,0.44,1.36,1.63,13,8,280,38,333,43,218,36,1.09,0.27,Richarlison de Andrade
100.0,100.0,171101,0,0,-2,2,0,2,1.8,2.0,2,Clément,2.0,513,False,,2023-05-06T20:30:08.438168Z,48,171101.jpg,2.4,Lenglet,0.3,False,,a,18,6,63,47872,0,74960,0,0.4,13.1,Lenglet,2018,0,2,5,35,0,0,0,4,0,0,6,387,422.2,136.9,130.0,68.9,24,0.98,0.78,1.76,28.57,156,56,243,61,239,58,225,66,,,,,,,0.04,0.0,0.03,0.07,1.27,1.56,275,40,140,44,243,91,317,115,1.07,0.22,Clément Lenglet
0.0,0.0,232859,0,0,-4,4,0,2,0.0,0.0,0,Djed,0.0,522,False,Season-long loan to Stade Rennais,2023-02-01T12:28:32.472607Z,41,232859.jpg,1.0,Spence,0.2,False,,u,18,6,4,14538,0,61488,0,0.0,1.0,Spence,5,0,0,0,0,0,0,0,0,0,0,0,10,0.2,1.3,20.0,2.2,0,0.06,0.00,0.06,0.47,538,185,482,175,419,152,496,173,,,,,,,1.08,0.0,0.0,1.08,8.46,0.0,641,182,427,159,473,166,381,144,0.0,0.0,Djed Spence
0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0.0,554,False,Season-long loan to Sevilla,2023-01-31T23:19:21.822718Z,50,436234.jpg,2.2,Gil Salvatierra,0.0,False,,u,18,6,9,8025,0,9883,0,0.0,1.8,Bryan,146,0,1,1,1,0,0,0,1,0,0,0,22,30.4,27.5,27.0,8.5,2,0.10,0.08,0.18,0.90,465,206,405,205,405,197,458,210,,,,,,,0.06,0.0,0.05,0.11,0.55,0.62,208,116,703,305,279,108,598,236,1.23,0.62,Bryan Gil Salvatierra
,,220307,0,0,-4,4,0,3,1.2,0.0,0,Arnaut,0.0,713,False,,,61,220307.jpg,1.7,Danjuma,0.0,False,,a,18,6,15,9274,0,6858,0,0.0,2.5,Danjuma,162,1,0,0,5,0,0,0,0,0,0,0,43,53.2,25.1,71.0,14.8,1,0.84,0.07,0.91,2.31,442,192,411,208,323,162,429,195,,,,,,,0.47,0.0,0.04,0.51,1.28,2.78,66,35,755,331,383,164,560,223,0.56,0.0,Arnaut Danjuma
,,441164,0,0,-2,2,3,2,3.8,13.0,13,Pedro,13.0,733,False,,,48,441164.jpg,3.9,Porro,1.1,False,,a,18,6,59,241698,0,117737,0,2.7,12.3,Pedro Porro,1132,3,3,2,26,0,0,0,0,0,0,5,253,330.4,403.7,175.0,90.9,13,1.81,2.29,4.10,19.42,211,81,85,12,200,34,158,36,4.0,,4.0,,,,0.14,0.0,0.18,0.32,1.54,2.07,290,44,6,3,62,12,181,62,1.03,0.16,Pedro Porro
,,461199,0,0,0,0,0,3,0.0,0.0,0,Romaine,0.0,748,False,,,45,461199.jpg,0.0,Mundle,0.0,False,,a,18,6,0,196,0,122,0,0.0,0.0,Mundle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,702,283,701,288,682,277,706,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,227,573,213,712,292,754,319,0.0,0.0,Romaine Mundle
,,519327,0,0,0,0,0,3,0.0,1.0,1,George,1.0,758,False,,,45,519327.jpg,1.0,Abbott,0.0,False,,a,18,6,1,321,0,148,0,0.2,0.2,Abbott,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.1,0.0,0.1,0,0.00,0.00,0.00,0.00,533,244,516,253,718,304,541,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,451,262,224,112,513,235,740,308,0.0,0.0,George Abbott
,,461201,0,0,0,0,0,3,0.0,1.0,1,Matthew,1.0,764,False,,,45,461201.jpg,1.0,Craig,0.0,False,,a,18,6,1,90,0,32,0,0.2,0.2,Craig,13,0,0,0,0,0,0,0,0,0,0,0,3,8.0,0.6,0.0,0.9,0,0.00,0.00,0.00,0.10,494,221,495,239,683,278,517,234,,,,,,,0.0,0.0,0.0,0.0,0.69,0.0,404,228,220,109,499,224,768,329,0.0,0.0,Matthew Craig
,,492779,0,0,0,0,0,3,,1.4,0,Yago,0.0,777,False,,,45,492779.jpg,0.0,de Santiago Alonso,0.0,False,,a,18,6,0,0,0,0,0,0.0,0.0,Alonso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,718,296,715,299,701,291,720,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,429,244,595,227,727,304,777,337,0.0,0.0,Yago de Santiago Alonso
100.0,100.0,84939,0,0,-7,7,3,4,1.8,3.0,3,Danny,3.0,30,False,,2023-01-26T10:00:07.807288Z,63,84939.jpg,2.8,Ings,1.4,False,,a,19,21,97,574778,0,676832,0,0.5,15.4,Ings,1579,8,2,5,26,0,0,0,4,0,0,13,317,412.2,207.1,620.0,123.7,15,8.43,1.27,9.70,26.29,164,17,179,26,43,16,95,18,,,,,,,0.48,0.0,0.07,0.55,1.5,1.48,59,25,96,14,191,25,166,30,0.85,0.28,Danny Ings
100.0,100.0,37096,0,0,-1,1,0,1,3.0,1.0,1,Lukasz,1.0,455,False,,2023-02-25T22:30:08.460281Z,49,37096.jpg,3.5,Fabianski,1.2,False,,a,19,21,127,235001,0,255703,0,0.2,25.9,Fabianski,3111,0,0,9,48,0,1,0,1,0,109,10,622,772.0,0.0,0.0,77.0,36,0.00,0.00,0.00,45.55,30,8,752,82,745,77,193,8,,,,,,,0.0,3.15,0.0,0.0,1.32,1.39,220,9,243,21,104,21,174,27,1.04,0.26,Lukasz Fabianski
100.0,100.0,40669,0,0,-1,1,1,2,2.2,0.0,0,Angelo,0.0,456,False,,2023-05-12T08:30:09.706397Z,44,40669.jpg,2.8,Ogbonna,0.1,False,,a,19,21,44,11961,0,16397,0,0.0,10.0,Ogbonna,1234,0,0,4,19,0,0,0,0,0,0,4,217,212.8,35.2,24.0,27.4,13,0.26,0.07,0.33,20.42,303,119,396,142,410,150,384,137,,,,,,,0.02,0.0,0.01,0.03,1.49,1.39,472,89,485,194,182,61,455,170,0.95,0.29,Angelo Ogbonna
100.0,100.0,55459,0,0,-3,3,1,2,1.6,1.0,1,Aaron,1.0,457,False,,2023-02-12T00:30:09.041835Z,47,55459.jpg,2.6,Cresswell,1.5,False,,a,19,21,74,435046,0,592072,0,0.2,15.7,Cresswell,2235,0,1,6,32,0,0,0,3,0,0,8,439,421.4,635.3,81.0,114.2,24,0.36,2.85,3.21,32.82,157,57,42,6,305,96,108,17,3.0,,1.0,,,,0.01,0.0,0.11,0.12,1.32,1.29,295,46,230,68,207,75,156,54,0.97,0.24,Aaron Cresswell
100.0,100.0,57531,0,0,-6,6,0,4,2.2,2.0,2,Michail,2.0,458,False,,2023-05-19T22:00:09.935532Z,69,57531.jpg,2.5,Antonio,1.5,False,,a,19,21,84,326532,0,634970,0,0.3,12.2,Antonio,1822,5,3,5,29,0,0,0,2,0,0,4,222,305.8,209.0,579.0,109.1,21,6.69,0.58,7.27,29.47,228,23,176,25,52,20,114,20,,,,,,,0.33,0.0,0.03,0.36,1.46,1.43,43,20,166,20,234,29,155,29,1.04,0.25,Michail Antonio
100.0,100.0,86934,0,0,-5,5,0,3,1.8,1.0,1,Manuel,1.0,460,False,,2023-01-08T00:00:08.784909Z,50,86934.jpg,1.7,Lanzini,0.1,False,,a,19,21,17,15202,0,35897,0,0.2,3.4,Lanzini,243,1,0,0,5,0,0,0,0,0,0,1,63,51.6,23.7,37.0,11.1,2,0.54,0.29,0.83,5.97,444,194,413,209,387,188,447,203,,,,,1.0,,0.2,0.0,0.11,0.31,2.21,1.85,185,106,250,124,381,162,429,155,0.74,0.0,Manuel Lanzini
100.0,100.0,103192,0,0,-1,1,3,2,0.4,0.0,0,Kurt,0.0,461,False,,2023-05-02T20:30:09.058140Z,44,103192.jpg,3.5,Zouma,1.4,False,,a,19,21,88,423637,0,450926,0,0.0,20.0,Zouma,1988,2,1,7,29,0,0,0,0,0,0,8,385,415.0,18.7,239.0,67.4,24,1.96,0.11,2.07,27.88,163,62,423,149,157,20,229,70,,,,,,,0.09,0.0,0.0,0.09,1.26,1.31,483,95,491,198,102,25,167,56,1.09,0.32,Kurt Zouma
0.0,0.0,105717,0,0,0,0,0,2,0.0,0.0,0,Arthur,0.0,462,False,Season-long loan to Beşiktaş,2022-08-04T13:23:33.173680Z,45,105717.jpg,0.0,Masuaku,0.0,False,,u,19,21,0,0,0,2260,0,0.0,0.0,Masuaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,675,254,674,254,654,252,680,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,353,66,537,216,686,254,700,252,0.0,0.0,Arthur Masuaku
100.0,100.0,164555,0,0,-5,5,1,2,0.6,1.0,1,Vladimir,1.0,463,False,,2023-05-03T22:00:10.796880Z,40,164555.jpg,2.1,Coufal,1.0,False,,a,19,21,58,369464,0,361187,0,0.2,14.5,Coufal,2135,0,2,4,35,0,0,0,5,0,0,2,327,389.0,371.2,58.0,82.1,24,0.28,1.71,1.99,30.46,179,69,98,17,338,115,178,42,,,,,,,0.01,0.0,0.07,0.08,1.28,1.48,658,186,194,50,286,103,191,66,1.01,0.17,Vladimir Coufal
,,172841,0,0,-5,5,0,3,2.8,2.0,2,Saïd,2.0,464,False,,,55,172841.jpg,3.0,Benrahma,1.1,False,,a,19,21,106,293618,0,408637,0,0.4,19.3,Benrahma,2059,6,3,6,32,0,0,0,0,0,0,5,360,517.4,640.4,669.0,182.7,22,7.04,3.28,10.32,32.76,111,48,39,32,37,22,43,30,,,2.0,,2.0,,0.31,0.0,0.14,0.45,1.43,1.4,108,57,155,77,159,64,184,62,0.96,0.26,Saïd Benrahma
100.0,100.0,178186,0,0,-5,5,3,3,4.2,1.0,1,Jarrod,1.0,465,False,,2022-10-27T22:30:07.660785Z,80,178186.jpg,3.8,Bowen,3.3,False,,a,19,21,145,1296356,0,1600728,0,0.1,18.1,Bowen,3232,6,9,9,50,0,0,1,2,0,0,9,431,630.2,686.4,1099.0,241.8,36,9.38,6.00,15.38,47.84,73,31,33,26,11,5,19,13,1.0,,4.0,,4.0,,0.26,0.0,0.17,0.43,1.33,1.39,16,6,279,143,75,33,100,34,1.0,0.25,Jarrod Bowen
0.0,0.0,180151,0,0,0,0,0,3,0.0,0.0,0,Nikola,0.0,466,False,Season-long loan to Torino,2022-08-12T14:25:41.236745Z,50,180151.jpg,0.0,Vlasic,0.0,False,,u,19,21,0,221,0,3499,0,0.0,0.0,Vlasic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,761,329,760,329,755,327,762,329,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,195,110,694,300,763,330,683,273,0.0,0.0,Nikola Vlasic
100.0,100.0,204480,0,0,-3,3,1,3,3.0,2.0,2,Declan,2.0,467,False,,2023-05-03T23:00:09.494290Z,47,204480.jpg,3.1,Rice,3.2,False,,a,19,21,116,445046,0,744071,0,0.4,24.7,Rice,3272,4,3,9,50,0,0,1,5,0,0,12,622,789.0,539.3,226.0,155.5,36,2.40,1.85,4.25,48.28,28,13,52,43,165,99,65,46,4.0,,,,,,0.07,0.0,0.05,0.12,1.33,1.38,318,192,138,63,142,57,101,35,0.99,0.25,Declan Rice
100.0,100.0,215439,0,0,-5,5,2,3,4.2,0.0,0,Tomas,0.0,468,False,,2023-05-03T23:00:09.510466Z,50,215439.jpg,2.8,Soucek,0.6,False,,a,19,21,100,116716,0,224552,0,0.0,20.0,Soucek,2811,2,4,8,42,0,0,0,3,0,0,6,364,565.6,230.1,472.0,127.1,32,4.02,1.03,5.05,43.04,96,43,159,105,68,44,88,61,,,,,,,0.13,0.0,0.03,0.16,1.38,1.34,206,115,701,304,185,72,240,77,1.02,0.26,Tomas Soucek
,,217593,0,0,-6,6,1,3,1.4,10.0,10,Pablo,10.0,469,False,,,49,217593.jpg,2.2,Fornals Malla,0.3,False,,a,19,21,71,79566,0,182034,0,2.0,14.5,Fornals,1493,3,1,1,28,0,0,0,0,0,0,6,282,272.0,317.9,212.0,79.9,17,2.13,2.01,4.14,25.06,260,110,115,84,177,106,186,100,5.0,,,,,,0.13,0.0,0.12,0.25,1.51,1.69,245,143,11,5,277,106,309,105,1.02,0.06,Pablo Fornals Malla
100.0,100.0,222018,0,0,-1,1,0,2,0.6,0.0,0,Ben,0.0,471,False,,2022-08-28T19:00:06.452153Z,44,222018.jpg,1.7,Johnson,0.1,False,,a,19,21,29,7638,0,14697,0,0.0,6.6,Johnson,860,0,0,2,13,0,0,0,0,0,0,1,164,161.6,76.8,20.0,25.9,9,0.06,0.40,0.46,15.66,338,136,331,110,423,153,389,141,,,,,,,0.01,0.0,0.04,0.05,1.64,1.36,510,115,507,208,376,134,484,181,0.94,0.21,Ben Johnson
100.0,100.0,210494,0,0,-2,2,1,2,3.0,1.0,1,Nayef,1.0,472,False,,2023-05-21T21:00:09.157593Z,48,210494.jpg,3.2,Aguerd,0.4,False,,a,19,21,58,90416,0,62216,0,0.2,12.1,Aguerd,1594,2,0,5,28,0,0,0,4,0,0,5,320,428.2,67.9,118.0,61.4,17,2.23,0.23,2.46,28.42,152,54,342,115,252,67,246,77,,,,,,,0.13,0.0,0.01,0.14,1.6,1.58,281,41,240,73,135,39,289,105,0.96,0.28,Nayef Aguerd
100.0,100.0,84182,0,0,-2,2,0,1,0.0,0.0,0,Alphonse,0.0,473,False,,2023-02-04T23:30:08.589295Z,43,84182.jpg,1.4,Areola,0.9,False,,a,19,21,7,76586,0,143105,0,0.0,1.6,Areola,307,0,0,0,7,0,0,0,0,0,9,0,42,69.4,0.0,0.0,6.8,2,0.00,0.00,0.00,7.63,420,34,637,69,605,60,469,34,,,,,,,0.0,2.64,0.0,0.0,2.24,2.05,541,27,461,70,424,38,197,30,0.59,0.0,Alphonse Areola
,,220585,0,0,-3,3,0,3,0.8,2.0,2,Flynn,2.0,509,False,,,42,220585.jpg,1.3,Downes,0.3,False,,a,19,21,27,57416,0,70796,0,0.5,6.4,Downes,752,0,0,1,14,0,0,0,2,0,0,0,104,68.2,42.8,51.0,16.0,7,0.43,0.11,0.54,13.53,422,182,377,195,357,176,423,192,,,,,,,0.05,0.0,0.01,0.06,1.62,1.68,607,322,114,52,444,194,337,114,0.84,0.12,Flynn Downes
0.0,0.0,195899,0,0,-4,4,1,4,0.0,0.0,0,Gianluca,0.0,529,False,Knee injury - Unknown return date,2023-03-31T14:30:10.249278Z,66,195899.jpg,2.6,Scamacca,0.6,False,,i,19,21,41,423470,0,490691,0,0.0,6.2,Scamacca,921,3,0,3,12,0,0,0,3,0,0,7,110,151.8,160.7,312.0,62.0,11,2.42,0.51,2.93,11.41,346,39,217,32,120,37,245,39,,,,,,,0.24,0.0,0.05,0.29,1.11,1.17,51,22,760,85,218,28,245,43,1.07,0.29,Gianluca Scamacca
100.0,75.0,109533,0,0,0,0,1,2,0.8,0.8,1,Emerson,1.0,545,False,,2023-05-26T15:30:11.333674Z,40,109533.jpg,1.8,Palmieri dos Santos,1.3,False,,a,19,21,39,535346,0,464722,0,0.2,9.8,Emerson,1317,1,0,2,28,0,0,0,2,0,0,2,209,233.4,204.8,183.0,62.4,16,0.80,0.77,1.57,23.26,285,109,181,42,193,31,243,76,2.0,,,,,,0.05,0.0,0.05,0.1,1.59,1.91,654,184,193,49,350,124,170,58,1.09,0.14,Emerson Palmieri dos Santos
